"id","mission_name","mission_cost","launch_time_date","rocket_company_id","mission_status_id","launch_location_id"
2314,"Tsyklon-3 | Cosmos 1151",,"1980-01-23 07:00:00",28,2,89
2315,"Atlas-SLV3D Centaur-D1AR | FLTSATCOM-3",,"1980-01-18 01:26:00",49,2,93
2316,"Cosmos-3M (11K65M) | Cosmos 1150",,"1980-01-14 19:49:00",28,2,14
2317,"Molniya-M /Block ML | Molniya-1 n†­83",,"1980-01-11 12:28:00",28,2,113
2318,"Ariane 1 | CAT-1",,"1979-12-24 17:14:00",24,2,117
2319,"Cosmos-3M (11K65M) | Cosmos 1146",,"1979-12-05 09:00:00",28,2,14
2320,"Vostok-2M | Cosmos 1145",,"1979-11-27 09:55:00",28,2,110
2321,"Titan III(23)C | DSCS-II 13&14",,"1979-11-21 02:09:00",7,2,127
2322,"Cosmos-3M (11K65M) | Intercosmos 20",,"1979-11-01 00:00:00",28,2,14
2323,"Vostok-2M | Meteor-2 n†­6",,"1979-10-31 09:25:00",28,2,110
2324,"Vostok-2M | Cosmos 1143",,"1979-10-26 18:12:00",28,2,110
2325,"Molniya-M /Block ML | Molniya-1 n†­82",,"1979-10-20 07:03:00",28,2,113
2326,"Cosmos-3M (11K65M) | Cosmos 1141",,"1979-10-16 12:17:00",28,2,14
2327,"Cosmos-3M (11K65M) | Cosmos 1140",,"1979-10-11 16:36:00",28,2,14
2328,"Titan III(23)C | OPS-1948 (Vortex)",,"1979-10-01 11:22:00",7,2,127
2329,"Cosmos-3M (11K65M) | Cosmos 1130 to 1137",,"1979-09-25 21:00:00",28,2,14
2330,"Atlas-SLV3D Centaur-D1AR | HEAO-3",,"1979-09-20 05:28:00",49,2,18
2331,"Cosmos-3M (11K65M) | Cosmos 1125",,"1979-08-28 00:55:00",28,2,132
2332,"Molniya-M /Block 2BL | Cosmos 1124",,"1979-08-28 00:17:00",28,2,110
2333,"Molniya-M /Block ML | Molniya-1 n†­81",,"1979-07-31 03:56:00",28,2,15
2334,"Vostok-2M | Cosmos 1116",,"1979-07-20 11:58:00",28,2,110
2335,"Cosmos-3M (11K65M) | Cosmos 1114",,"1979-07-11 15:41:00",28,2,132
2336,"Cosmos-3M (11K65M) | Cosmos 1112",,"1979-07-06 08:20:00",28,2,52
2337,"Cosmos-3M (11K65M) | Cosmos 1110",,"1979-06-28 20:09:00",28,2,132
2338,"Molniya-M /Block 2BL | Cosmos 1109",,"1979-06-27 18:11:00",28,2,113
2339,"Atlas-E/F Star-37S-ISS | NOAA-A",,"1979-06-27 15:51:00",49,2,70
2340,"Titan III(23)C | DSP-8",,"1979-06-10 13:30:00",7,2,127
2341,"Cosmos-3M (11K65M) | Bhaskara-1",,"1979-06-07 00:00:00",28,2,52
2342,"Molniya-M /Block ML | Molniya-3 n†­80",,"1979-06-05 23:28:00",28,2,110
2343,"Cosmos-3M (11K65M) | Cosmos 1104",,"1979-05-31 17:58:00",28,2,132
2344,"Titan III(24)B | OPS 7164",,"1979-05-28 18:14:00",33,2,7
2345,"Atlas-SLV3D Centaur-D1AR | FLTSATCOM-2",,"1979-05-04 18:57:00",49,2,93
2346,"Tsyklon-2 | Cosmos 1096",,"1979-04-25 10:00:00",28,2,130
2347,"Tsyklon-2 | Cosmos 1094",,"1979-04-18 12:00:00",28,2,130
2348,"Vostok-2M | Cosmos 1093",,"1979-04-14 05:27:00",28,2,15
2349,"Molniya-M /Block ML | Molniya-1 n†­79",,"1979-04-12 00:28:00",28,2,113
2350,"Cosmos-3M (11K65M) | Cosmos 1092",,"1979-04-11 21:51:00",28,2,132
2351,"Cosmos-3M (11K65M) | Cosmos 1091",,"1979-04-07 06:20:00",28,2,132
2352,"Cosmos-3M (11K65M) | Cosmos 1089",,"1979-03-21 04:13:00",28,2,14
2353,"Titan IIID | KH-9 & SSF-D-3",,"1979-03-16 18:30:00",7,2,83
2354,"Cosmos-3M (11K65M) | Cosmos 1081 to 1088",,"1979-03-15 02:58:00",28,2,14
2355,"Vostok-2M | Meteor-2 n†­5",,"1979-03-01 18:45:00",28,2,110
2356,"Cosmos-3M (11K65M) | Intercosmos-19",,"1979-02-27 00:00:00",28,2,14
2357,"Atlas-E/F OIS | Solwind",,"1979-02-24 08:20:00",49,2,70
2358,"Vostok-2M | Cosmos 1077",,"1979-02-13 21:41:00",28,2,110
2359,"Tsyklon-3 | Cosmos 1076",,"1979-02-12 13:00:00",28,2,134
2360,"Cosmos-3M (11K65M) | Cosmos 1075",,"1979-02-08 10:00:00",28,2,14
2361,"Vostok-2M | Meteor-Priroda n†­3",,"1979-01-25 05:43:00",28,2,119
2362,"Molniya-M /Block ML | Molniya-3 n†­78",,"1979-01-18 15:42:00",28,2,110
2363,"Cosmos-3M (11K65M) | Cosmos 1072",,"1979-01-16 17:37:00",28,2,132
2364,"Soyuz U | Cosmos 1069",,"1978-12-28 16:30:00",28,2,113
2365,"Cosmos-3M (11K65M) | Cosmos 1067",,"1978-12-26 13:30:00",28,2,14
2366,"Vostok-2M | Cosmos 1066",,"1978-12-23 00:00:00",28,2,15
2367,"Cosmos-3M (11K65M) | Cosmos 1065",,"1978-12-22 22:00:00",28,2,52
2368,"Vostok-2M | Cosmos 1063",,"1978-12-19 01:35:00",28,2,110
2369,"Cosmos-3M (11K65M) | Cosmos 1062",,"1978-12-15 13:19:00",28,2,14
2370,"Soyuz U | Cosmos 1061",,"1978-12-14 15:20:00",28,2,110
2371,"Titan III(23)C | DSCS-II 11&12",,"1978-12-14 00:40:00",7,2,127
2372,"Atlas-E/F SGS-1 | GPS-4",,"1978-12-11 03:59:00",49,2,10
2373,"Soyuz U | Cosmos 1060",,"1978-12-08 09:30:00",28,2,119
2374,"Soyuz U | Cosmos 1059",,"1978-12-07 15:30:00",28,2,113
2375,"Cosmos-3M (11K65M) | Cosmos 1051 to 1058",,"1978-12-05 18:12:00",28,2,14
2376,"Soyuz U | Cosmos 1050",,"1978-11-28 16:20:00",28,2,110
2377,"Soyuz U | Cosmos 1049",,"1978-11-21 12:00:00",28,2,110
2378,"Cosmos-3M (11K65M) | Cosmos 1048",,"1978-11-16 21:45:00",28,2,14
2379,"Soyuz U | Cosmos 1047",,"1978-11-15 11:45:00",28,2,113
2380,"Atlas-SLV3D Centaur-D1AR | HEAO-2",,"1978-11-13 05:24:00",49,2,18
2381,"Soyuz U | Cosmos 1046",,"1978-11-01 12:00:00",28,2,113
2382,"Molniya-M /Block SO-L | Prognoz n†­7",,"1978-10-30 00:00:00",28,2,119
2383,"Tsyklon-3 | Cosmos 1045 & Radio 1 and 2",,"1978-10-26 07:00:00",28,2,134
2384,"Cosmos-3M (11K65M) | Intercosmos-18 & Magion 1",,"1978-10-24 00:00:00",28,2,132
2385,"Soyuz U | Cosmos 1044",,"1978-10-17 15:00:00",28,2,110
2386,"Atlas-E/F Star-37S-ISS | Tiros-N",,"1978-10-13 11:23:00",49,2,70
2387,"Molniya-M /Block ML | Molniya-3 n†­77",,"1978-10-13 05:19:00",28,2,15
2388,"Vostok-2M | Cosmos 1043",,"1978-10-10 19:44:00",28,2,110
2389,"Atlas-E/F SGS-1 | GPS-3",,"1978-10-07 00:28:00",49,2,10
2390,"Soyuz U | Cosmos 1042",,"1978-10-06 15:30:00",28,2,15
2391,"Cosmos-3M (11K65M) | Cosmos 1034 to 1041",,"1978-10-04 03:49:00",28,2,132
2392,"Soyuz U | Cosmos 1033",,"1978-10-03 11:00:00",28,2,15
2393,"Soyuz U | Cosmos 1032",,"1978-09-19 08:05:00",28,2,15
2394,"Mu-III H | Jikiken",,"1978-09-16 05:00:00",36,2,11
2395,"Soyuz U | Cosmos 1031",,"1978-09-09 15:00:00",28,2,113
2396,"Molniya-M /Block 2BL | Cosmos 1030",,"1978-09-06 03:04:00",28,2,110
2397,"Soyuz U | Cosmos 1029",,"1978-08-29 15:00:00",28,2,110
2398,"Molniya-M /Block ML | Molniya-1 n†­76",,"1978-08-22 23:47:00",28,2,110
2399,"Atlas-SLV3D Centaur-D1AR | Pioneer Venus Multiprobe",,"1978-08-08 07:33:00",49,2,93
2400,"Soyuz U | Cosmos 1028",,"1978-08-05 15:00:00",28,2,15
2401,"Titan III(34)B Agena-D | Quasar 3",,"1978-08-05 00:00:00",7,2,7
2402,"Cosmos-3M (11K65M) | Cosmos 1027",,"1978-07-27 04:49:00",28,2,14
2403,"Molniya-M /Block ML | Molniya-1 n†­75",,"1978-07-14 15:00:00",28,2,110
2404,"Atlas-SLV3D Centaur-D1AR | Comstar D3",,"1978-06-29 22:24:00",49,2,18
2405,"Tsyklon-3 | Cosmos 1025",,"1978-06-28 17:35:00",28,2,134
2406,"Molniya-M /Block 2BL | Cosmos 1024",,"1978-06-28 02:58:00",28,2,15
2407,"Atlas-E/F Agena D | Seasat",,"1978-06-27 01:12:00",49,2,70
2408,"Cosmos-3M (11K65M) | Cosmos 1023",,"1978-06-21 09:27:00",28,2,132
2409,"Titan IIID | KH-11",,"1978-06-14 18:28:00",7,2,83
2410,"Soyuz U | Cosmos 1022",,"1978-06-12 10:30:00",28,2,15
2411,"Titan III(23)C | OPS-9454 (vortex)",,"1978-06-10 19:08:00",7,2,127
2412,"Soyuz U | Cosmos 1021",,"1978-06-10 08:35:00",28,2,119
2413,"Cosmos-3M (11K65M) | Cosmos 1013 to 1020",,"1978-06-07 22:00:00",28,2,132
2414,"Molniya-M /Block ML | Molniya-1 n†­74",,"1978-06-02 12:12:00",28,2,15
2415,"Cosmos-3M (11K65M) | Cosmos 1011",,"1978-05-23 16:57:00",28,2,132
2416,"Soyuz U | Cosmos 1010",,"1978-05-23 07:30:00",28,2,110
2417,"Atlas-SLV3D Centaur-D1AR | Pioneer Venus Orbiter",,"1978-05-20 13:13:00",49,2,93
2418,"Tsyklon-2 | Cosmos 1009",,"1978-05-19 00:21:00",28,2,130
2419,"Cosmos-3M (11K65M) | Cosmos 1008",,"1978-05-17 14:39:00",28,2,132
2420,"Soyuz U | Cosmos 1007",,"1978-05-16 10:40:00",28,2,15
2421,"Atlas-E/F SGS-1 | GPS-2",,"1978-05-13 10:34:00",49,2,10
2422,"Cosmos-3M (11K65M) | Cosmos 1006",,"1978-05-12 11:00:00",28,2,132
2423,"Vostok-2M | Cosmos 1005",,"1978-05-12 04:07:00",28,2,110
2424,"Soyuz U | Cosmos 1004",,"1978-05-05 15:30:00",28,2,15
2425,"Soyuz U | Cosmos 1003",,"1978-04-20 15:30:00",28,2,110
2426,"Feng Bao 1 | DDDS 2",,"1978-04-15 16:39:00",56,2,25
2427,"Atlas-SLV3A Agena-D | OPS-8790 (Aquacade-4)",,"1978-04-07 00:45:00",49,2,102
2428,"Soyuz U | Cosmos 1002",,"1978-04-06 09:10:00",28,2,119
2429,"Atlas-SLV3D Centaur-D1AR | Intelsat 4A F6",,"1978-03-31 23:36:00",49,2,18
2430,"Cosmos-3M (11K65M) | Cosmos 1000",,"1978-03-31 14:01:00",28,2,132
2431,"Soyuz U | Cosmos 999",,"1978-03-30 07:50:00",28,2,119
2432,"Cosmos-3M (11K65M) | Cosmos 996",,"1978-03-28 01:30:00",28,2,132
2433,"Soyuz U | Cosmos 995",,"1978-03-17 10:50:00",28,2,15
2434,"Titan IIID | KH-9 & SSF-D-2",,"1978-03-16 18:43:00",7,2,83
2435,"Cosmos-3M (11K65M) | Cosmos 994",,"1978-03-15 15:57:00",28,2,14
2436,"Soyuz U | Cosmos 993",,"1978-03-10 10:42:00",28,2,15
2437,"Soyuz U | Cosmos 992",,"1978-03-04 07:40:00",28,2,119
2438,"Molniya-M /Block ML | Molniya-1 n†­73",,"1978-03-02 22:07:00",28,2,15
2439,"Cosmos-3M (11K65M) | Cosmos 991",,"1978-02-28 06:43:00",28,2,14
2440,"Titan III(34)B Agena-D | Jumpseat 5",,"1978-02-25 05:00:00",7,2,7
2441,"Atlas-E/F SGS-1 | GPS-1",,"1978-02-22 23:44:00",49,2,10
2442,"Cosmos-3M (11K65M) | Cosmos 990",,"1978-02-17 16:33:00",28,2,14
2443,"N-I | Ume 2",,"1978-02-16 04:00:00",17,2,30
2444,"Soyuz U | Cosmos 989",,"1978-02-14 09:30:00",28,2,119
2445,"Atlas-SLV3D Centaur-D1AR | FLTSATCOM-1",,"1978-02-09 21:17:00",49,2,93
2446,"Soyuz U | Cosmos 988",,"1978-02-08 12:15:00",28,2,15
2447,"Mu-III H | Kyokko",,"1978-02-04 07:00:00",36,2,11
2448,"Soyuz U | Cosmos 987",,"1978-01-31 14:50:00",28,2,110
2449,"Long March 2 | FSW-0 No.3",,"1978-01-26 04:58:00",56,2,25
2450,"Soyuz U | Cosmos 986",,"1978-01-24 09:50:00",28,2,119
2451,"Molniya-M /Block ML | Molniya-3 n†­72",,"1978-01-24 06:51:00",28,2,15
2452,"Cosmos-3M (11K65M) | Cosmos 985",,"1978-01-17 03:26:00",28,2,132
2453,"Soyuz U | Cosmos 984",,"1978-01-13 15:15:00",28,2,15
2454,"Cosmos-3M (11K65M) | Cosmos 976 to 983",,"1978-01-10 20:51:00",28,2,14
2455,"Vostok-2M | Cosmos 975",,"1978-01-10 13:23:00",28,2,110
2456,"Atlas-SLV3D Centaur-D1AR | Intelsat 4A F3",,"1978-01-07 00:15:00",49,2,18
2457,"Soyuz U | Cosmos 974",,"1978-01-06 15:50:00",28,2,15
2458,"Soyuz U | Cosmos 973",,"1977-12-27 09:20:00",28,2,119
2459,"Tsyklon-3 | Cosmos 972",,"1977-12-27 08:00:00",28,2,134
2460,"Cosmos-3M (11K65M) | Cosmos 971",,"1977-12-23 16:24:00",28,2,132
2461,"Tsyklon-2 | Cosmos 970",,"1977-12-21 10:35:00",28,2,91
2462,"Soyuz U | Cosmos 969",,"1977-12-20 15:50:00",28,2,110
2463,"Cosmos-3M (11K65M) | Cosmos 968",,"1977-12-16 04:25:00",28,2,132
2464,"Vostok-2M | Meteor-2 n†­3",,"1977-12-14 09:30:00",28,2,110
2465,"Cosmos-3M (11K65M) | Cosmos 967",,"1977-12-13 15:53:00",28,2,14
2466,"Soyuz U | Cosmos 966",,"1977-12-12 09:40:00",28,2,119
2467,"Atlas-SLV3A Agena-D | OPS-4258 (Aquacade-3)",,"1977-12-11 22:45:00",49,2,102
2468,"Soyuz U | Soyuz 26",,"1977-12-10 01:18:00",28,2,97
2469,"Atlas-E/F MSD | NOSS-2",,"1977-12-08 17:45:00",49,2,70
2470,"Cosmos-3M (11K65M) | Cosmos 965",,"1977-12-08 11:00:00",28,2,14
2471,"Soyuz U | Cosmos 964",,"1977-12-04 12:00:00",28,2,110
2472,"Cosmos-3M (11K65M) | Cosmos 963",,"1977-11-24 14:30:00",28,2,132
2473,"Cosmos-3M (11K65M) | Cosmos 962",,"1977-10-28 16:00:00",28,2,132
2474,"Molniya-M /Block ML | Molniya-3 n†­71",,"1977-10-28 01:37:00",28,2,15
2475,"Tsyklon-2 | Cosmos 961",,"1977-10-26 05:14:00",28,2,91
2476,"Cosmos-3M (11K65M) | Cosmos 960",,"1977-10-25 05:25:00",28,2,132
2477,"Cosmos-3M (11K65M) | Cosmos 959",,"1977-10-21 10:05:00",28,2,132
2478,"Soyuz U | Cosmos 958",,"1977-10-11 15:14:00",28,2,110
2479,"Soyuz U | Soyuz 25",,"1977-10-09 02:40:00",28,2,97
2480,"Soyuz U | Cosmos 957",,"1977-09-30 09:46:00",28,2,119
2481,"Cosmos-3M (11K65M) | Intercosmos-17",,"1977-09-24 00:00:00",28,2,132
2482,"Tsyklon-3 | Cosmos 956",,"1977-09-24 10:15:00",28,2,134
2483,"Titan III(24)B | OPS 7471",,"1977-09-23 18:34:00",33,2,7
2484,"Molniya-M /Block SO-L | Prognoz n†­6",,"1977-09-22 00:00:00",28,2,119
2485,"Vostok-2M | Cosmos 955",,"1977-09-20 01:00:00",28,2,110
2486,"Tsyklon-2 | Cosmos 954",,"1977-09-18 13:48:00",28,2,91
2487,"Soyuz U | Cosmos 953",,"1977-09-16 14:30:00",28,2,15
2488,"Tsyklon-2 | Cosmos 952",,"1977-09-16 14:25:00",28,2,91
2489,"Feng Bao 1 | DDDS 1",,"1977-09-14 00:15:00",56,2,25
2490,"Cosmos-3M (11K65M) | Cosmos 951",,"1977-09-13 19:59:00",28,2,132
2491,"Soyuz U | Cosmos 950",,"1977-09-13 15:10:00",28,2,15
2492,"Soyuz U | Cosmos 949",,"1977-09-06 17:30:00",28,2,15
2493,"Titan IIIE | Voyager 1",,"1977-09-05 12:56:00",7,2,106
2494,"Soyuz U | Cosmos 948",,"1977-09-02 09:00:00",28,2,110
2495,"Molniya-M /Block ML | Molniya-1 n†­70",,"1977-08-30 18:06:00",28,2,15
2496,"Soyuz U | Cosmos 947",,"1977-08-27 10:09:00",28,2,110
2497,"Cosmos-3M (11K65M) | Cosmos 939 to 946",,"1977-08-24 18:20:00",28,2,132
2498,"Soyuz U | Cosmos 938",,"1977-08-24 14:29:00",28,2,110
2499,"Tsyklon-2 | Cosmos 937",,"1977-08-24 07:07:00",28,2,91
2500,"Titan IIIE | Voyager 2",,"1977-08-20 14:29:00",7,2,106
2501,"Atlas-SLV3D Centaur-D1AR | HEAO-1",,"1977-08-12 06:29:00",49,2,18
2502,"Soyuz U | Cosmos 936",,"1977-08-03 14:01:00",28,2,15
2503,"Soyuz U | Cosmos 935",,"1977-07-29 08:00:00",28,2,110
2504,"Soyuz U | Cosmos 934",,"1977-07-27 18:07:00",28,2,110
2505,"Cosmos-3M (11K65M) | Cosmos 933",,"1977-07-22 10:00:00",28,2,132
2506,"Soyuz U | Cosmos 932",,"1977-07-20 07:35:00",28,2,119
2507,"Molniya-M /Block 2BL | Cosmos 931",,"1977-07-20 04:44:00",28,2,110
2508,"Cosmos-3M (11K65M) | Cosmos 930",,"1977-07-19 08:40:00",28,2,14
2509,"Cosmos-3M (11K65M) | Cosmos 928",,"1977-07-13 05:02:00",28,2,132
2510,"Soyuz U | Cosmos 927",,"1977-07-12 09:00:00",28,2,110
2511,"Cosmos-3M (11K65M) | Cosmos 926",,"1977-07-08 17:30:00",28,2,14
2512,"Vostok-2M | Cosmos 925",,"1977-07-07 07:25:00",28,2,110
2513,"Cosmos-3M (11K65M) | Cosmos 924",,"1977-07-04 22:20:00",28,2,14
2514,"Cosmos-3M (11K65M) | Cosmos 923",,"1977-07-01 11:52:00",28,2,132
2515,"Soyuz U | Cosmos 922",,"1977-06-30 14:00:00",28,2,110
2516,"Vostok-2M | Meteor-Priroda n†­2",,"1977-06-29 18:34:00",28,2,119
2517,"Titan IIID | KH-9",,"1977-06-27 18:30:00",7,2,83
2518,"Tsyklon-3 | Cosmos 921",,"1977-06-24 10:30:00",28,2,134
2519,"Molniya-M /Block ML | Molniya-1 n†­69",,"1977-06-24 05:41:00",28,2,97
2520,"Atlas-E/F SGS-1 | NTS-2",,"1977-06-23 09:16:00",49,2,70
2521,"Soyuz U | Cosmos 920",,"1977-06-22 08:00:00",28,2,119
2522,"Cosmos-2I (63SM) | Cosmos 919",,"1977-06-18 10:30:00",28,2,120
2523,"Tsyklon-2 | Cosmos 918",,"1977-06-17 07:23:00",28,2,91
2524,"Cosmos-3M (11K65M) | Signe 3",,"1977-06-17 03:30:00",28,2,52
2525,"Molniya-M /Block 2BL | Cosmos 917",,"1977-06-16 01:58:00",28,2,110
2526,"Soyuz U | Cosmos 916",,"1977-06-10 08:00:00",28,2,15
2527,"Soyuz U | Cosmos 915",,"1977-06-08 14:00:00",28,2,110
2528,"Soyuz U | Cosmos 914",,"1977-05-31 07:30:00",28,2,119
2529,"Cosmos-3M (11K65M) | Cosmos 913",,"1977-05-30 22:30:00",28,2,132
2530,"Atlas-SLV3D Centaur-D1AR | Intelsat 4A F4",,"1977-05-26 21:47:00",49,2,93
2531,"Soyuz U | Cosmos 912",,"1977-05-26 07:00:00",28,2,110
2532,"Cosmos-3M (11K65M) | Cosmos 911",,"1977-05-25 11:00:00",28,2,14
2533,"Atlas-SLV3A Agena-D | AFP-827 (Canyon-7)",,"1977-05-23 18:13:00",49,2,102
2534,"Tsyklon-2 | Cosmos 910",,"1977-05-23 12:14:00",28,2,91
2535,"Cosmos-3M (11K65M) | Cosmos 909",,"1977-05-19 16:30:00",28,2,14
2536,"Soyuz U | Cosmos 908",,"1977-05-17 10:10:00",28,2,119
2537,"Titan III(23)C | DSCS-II 7&8",,"1977-05-12 14:27:00",7,2,127
2538,"Soyuz U | Cosmos 907",,"1977-05-05 14:00:00",28,2,15
2539,"Molniya-M /Block ML | Molniya-3 n†­68",,"1977-04-28 09:10:00",28,2,110
2540,"Cosmos-3M (11K65M) | Cosmos 906",,"1977-04-27 00:00:00",28,2,52
2541,"Soyuz U | Cosmos 905",,"1977-04-26 14:45:00",28,2,15
2542,"Soyuz U | Cosmos 904",,"1977-04-20 09:00:00",28,2,119
2543,"Molniya-M /Block 2BL | Cosmos 903",,"1977-04-11 01:38:00",28,2,15
2544,"Soyuz U | Cosmos 902",,"1977-04-07 08:59:00",28,2,110
2545,"Cosmos-2I (63SM) | Cosmos 901",,"1977-04-05 10:30:00",28,2,120
2546,"Vostok-2M | Meteor n†­37",,"1977-04-05 02:05:00",28,2,15
2547,"Cosmos-3M (11K65M) | Cosmos 900",,"1977-03-29 00:00:00",28,2,14
2548,"Cosmos-3M (11K65M) | Cosmos 899",,"1977-03-24 22:11:00",28,2,14
2549,"Molniya-M /Block ML | Molniya-1 n†­67",,"1977-03-24 11:51:00",28,2,110
2550,"Soyuz U | Cosmos 898",,"1977-03-17 08:30:00",28,2,15
2551,"Titan III(24)B | OPS 4915",,"1977-03-13 18:41:00",33,2,7
2552,"Soyuz U | Cosmos 897",,"1977-03-10 11:00:00",28,2,15
2553,"Soyuz U | Cosmos 896",,"1977-03-03 10:30:00",28,2,110
2554,"Vostok-2M | Cosmos 895",,"1977-02-26 21:18:00",28,2,110
2555,"N-I Star-37E | Kiku 2",,"1977-02-23 08:50:00",17,2,30
2556,"Cosmos-3M (11K65M) | Cosmos 894",,"1977-02-21 17:20:00",28,2,132
2557,"Mu-III H | Tansei 3",,"1977-02-19 05:15:00",36,2,11
2558,"Cosmos-3M (11K65M) | Cosmos 893",,"1977-02-15 00:00:00",28,2,14
2559,"Molniya-M /Block ML | Molniya-2 n†­66",,"1977-02-11 14:57:00",28,2,110
2560,"Soyuz U | Cosmos 892",,"1977-02-09 11:30:00",28,2,15
2561,"Soyuz U | Soyuz 24",,"1977-02-07 16:11:00",28,2,97
2562,"Titan III(23)C | DSP-7",,"1977-02-06 06:00:00",7,2,127
2563,"Cosmos-3M (11K65M) | Cosmos 891",,"1977-02-02 12:30:00",28,2,14
2564,"Cosmos-3M (11K65M) | Cosmos 890",,"1977-01-20 20:05:00",28,2,132
2565,"Soyuz U | Cosmos 889",,"1977-01-20 08:30:00",28,2,119
2566,"Vostok-2M | Meteor-2 n†­2",,"1977-01-06 23:17:00",28,2,110
2567,"Soyuz U | Cosmos 888",,"1977-01-06 09:40:00",28,2,119
2568,"Cosmos-3M (11K65M) | Cosmos 887",,"1976-12-28 07:49:00",28,2,132
2569,"Molniya-M /Block ML | Molniya-3 n†­65",,"1976-12-28 06:38:00",28,2,110
2570,"Tsyklon-2 | Cosmos 886",,"1976-12-27 12:05:00",28,2,130
2571,"Titan IIID | KH-11",,"1976-12-19 18:19:00",7,2,83
2572,"Cosmos-3M (11K65M) | Cosmos 885",,"1976-12-17 12:00:00",28,2,14
2573,"Soyuz U | Cosmos 884",,"1976-12-17 09:30:00",28,2,119
2574,"Cosmos-3M (11K65M) | Cosmos 871 to 878",,"1976-12-16 10:23:00",28,2,132
2575,"Cosmos-3M (11K65M) | Cosmos 883",,"1976-12-15 13:59:00",28,2,132
2576,"Cosmos-3M (11K65M) | Cosmos 880",,"1976-12-09 20:00:00",28,2,14
2577,"Soyuz U | Cosmos 879",,"1976-12-09 10:00:00",28,2,110
2578,"Long March 2 | FSW-0 No.2",,"1976-12-07 04:38:00",56,2,25
2579,"Molniya-M /Block ML | Molniya-2 n†­64",,"1976-12-02 02:44:00",28,2,110
2580,"Cosmos-3M (11K65M) | Cosmos 870",,"1976-12-02 00:17:00",28,2,14
2581,"Soyuz U | Cosmos 869",,"1976-11-29 16:04:00",28,2,97
2582,"Tsyklon-2 | Cosmos 868",,"1976-11-26 14:30:00",28,2,91
2583,"Molniya-M /Block SO-L | Prognoz n†­5",,"1976-11-25 00:00:00",28,2,119
2584,"Soyuz U | Cosmos 867",,"1976-11-23 16:27:00",28,2,110
2585,"Soyuz U | Cosmos 866",,"1976-11-11 10:45:00",28,2,119
2586,"Soyuz U | Cosmos 865",,"1976-11-01 11:20:00",28,2,110
2587,"Cosmos-3M (11K65M) | Cosmos 864",,"1976-10-29 12:39:00",28,2,14
2588,"Soyuz U | Cosmos 863",,"1976-10-25 14:30:00",28,2,110
2589,"Molniya-M /Block 2BL | Cosmos 862",,"1976-10-22 09:11:00",28,2,110
2590,"Tsyklon-2 | Cosmos 861",,"1976-10-21 16:53:00",28,2,130
2591,"Tsyklon-2 | Cosmos 860",,"1976-10-17 18:06:00",28,2,130
2592,"Vostok-2M | Meteor n†­36",,"1976-10-15 22:59:00",28,2,15
2593,"Soyuz | Soyuz 23",,"1976-10-14 17:39:00",28,2,97
2594,"Soyuz U | Cosmos 859",,"1976-10-10 09:35:00",28,2,119
2595,"Cosmos-3M (11K65M) | Cosmos 858",,"1976-09-29 07:04:00",28,2,14
2596,"Soyuz U | Cosmos 857",,"1976-09-24 15:00:00",28,2,15
2597,"Soyuz U | Cosmos 856",,"1976-09-22 09:30:00",28,2,119
2598,"Soyuz U | Cosmos 855",,"1976-09-21 11:40:00",28,2,15
2599,"Titan III(24)B | OPS 8533",,"1976-09-15 18:50:00",33,2,7
2600,"Soyuz U | Soyuz 22",,"1976-09-15 09:48:00",28,2,97
2601,"Soyuz U | Cosmos 854",,"1976-09-03 09:20:00",28,2,110
2602,"Feng Bao 1 | JSSW-5",,"1976-08-30 11:45:00",56,2,25
2603,"Soyuz U | Cosmos 852",,"1976-08-28 09:00:00",28,2,119
2604,"Vostok-2M | Cosmos 851",,"1976-08-27 14:34:00",28,2,110
2605,"Cosmos-2I (63SM) | Cosmos 850",,"1976-08-26 11:00:00",28,2,120
2606,"Cosmos-2I (63SM) | Cosmos 849",,"1976-08-18 09:30:00",28,2,120
2607,"Soyuz U | Cosmos 848",,"1976-08-12 13:30:00",28,2,15
2608,"Titan III(34)B Agena-D | Quasar 2",,"1976-08-06 00:00:00",7,2,7
2609,"Soyuz U | Cosmos 847",,"1976-08-04 13:40:00",28,2,110
2610,"Cosmos-3M (11K65M) | Cosmos 846",,"1976-07-29 20:02:00",28,2,132
2611,"Cosmos-3M (11K65M) | Intercosmos-16",,"1976-07-27 12:00:00",28,2,14
2612,"Cosmos-3M (11K65M) | Cosmos 845",,"1976-07-27 05:21:00",28,2,132
2613,"Molniya-M /Block ML | Molniya-1 n†­62",,"1976-07-23 15:49:00",28,2,97
2614,"Atlas-SLV3D Centaur-D1AR | Comstar D2",,"1976-07-22 22:04:00",49,2,18
2615,"Soyuz U | Cosmos 844",,"1976-07-22 15:40:00",28,2,15
2616,"Tsyklon-2 | Cosmos 843",,"1976-07-21 15:14:00",28,2,130
2617,"Cosmos-3M (11K65M) | Cosmos 842",,"1976-07-21 10:20:00",28,2,132
2618,"Cosmos-3M (11K65M) | Cosmos 841",,"1976-07-15 13:11:00",28,2,132
2619,"Soyuz U | Cosmos 840",,"1976-07-14 09:00:00",28,2,110
2620,"Cosmos-3M (11K65M) | Cosmos 839",,"1976-07-08 21:08:00",28,2,132
2621,"Titan IIID | KH-9, S3 & SSF-D-1",,"1976-07-08 18:30:00",7,2,83
2622,"Soyuz | Soyuz 21",,"1976-07-06 12:08:00",28,2,97
